Date,timestamp,Temp Out,Hi Temp,Low Temp,Out Hum,Dew Pt.,Wind Speed,Wind Dir,Wind Run,Hi Speed,Hi Dir,Wind Chill,Bar,Rain,Rain Rate,In Temp,In Hum,In Dew,Wind Samp,Arc.Int.,dew_point_outside_high,dew_point_outside_low,minutes_past_midnight,rain_amount_clicks,rain_collector_type,rain_rate_clicks,temperature_outside_F,temperature_wet_bulb,temperature_wet_bulb_high,temperature_wet_bulb_low,wind_chill_high,wind_chill_low,wind_direction_prevailing_degrees,wind_direction_speed_high_degrees
2024-11-09 07:15:00,1731125700,3.333333333333333333333333333,3.333333333333333333333333333,3.277777777777777777777777778,86.0,34.2,0.89,NNE,0.80,3.56,SE,37.5,779.68,0.00,0.00,14.78,43.0,4.10,351,15,34.2,34.1,435,0,inches_0_01,0,38.0,36.4,36.4,36.3,37.5,32.0,22.50,135.00
2024-11-09 07:30:00,1731126600,3.333333333333333333333333333,3.333333333333333333333333333,3.333333333333333333333333333,87.0,34.5,0.89,SE,0.80,3.11,S,37.5,779.55,0.00,0.00,14.78,43.0,4.10,352,15,34.5,34.5,450,0,inches_0_01,0,38.0,36.5,36.5,36.5,37.5,32.7,135.00,180.00
2024-11-09 07:45:00,1731127500,3.388888888888888888888888889,3.388888888888888888888888889,3.333333333333333333333333333,87.0,34.6,0.89,SSE,0.80,2.67,ESE,37.6,779.60,0.00,0.00,14.72,43.0,4.00,348,15,34.6,34.5,465,0,inches_0_01,0,38.1,36.6,36.6,36.5,37.6,33.3,157.50,112.50
2024-11-09 08:00:00,1731128400,3.388888888888888888888888889,3.388888888888888888888888889,3.333333333333333333333333333,87.0,34.6,0.89,N,0.80,3.11,E,37.6,779.60,0.00,0.00,14.67,43.0,3.90,349,15,34.6,34.5,480,0,inches_0_01,0,38.1,36.6,36.6,36.5,37.6,32.7,360.00,90.00
2024-11-09 08:15:00,1731129300,3.444444444444444444444444444,3.444444444444444444444444444,3.333333333333333333333333333,87.0,34.7,0.89,NNW,0.80,2.67,ESE,37.7,779.70,0.00,0.00,14.67,43.0,3.90,350,15,34.7,34.5,495,0,inches_0_01,0,38.2,36.7,36.7,36.5,37.7,33.3,337.50,112.50
2024-11-09 08:30:00,1731130200,3.444444444444444444444444444,3.444444444444444444444444444,3.388888888888888888888888889,87.0,34.7,0.89,N,0.80,3.56,NW,37.7,779.70,0.00,0.00,14.67,43.0,3.90,350,15,34.7,34.6,510,0,inches_0_01,0,38.2,36.7,36.7,36.6,37.7,32.2,360.00,315.00
2024-11-09 08:45:00,1731131100,3.5,3.5,3.444444444444444444444444444,87.0,34.8,0.44,NE,0.40,1.78,NE,38.3,779.58,0.00,0.00,14.67,44.0,4.50,350,15,34.8,34.7,525,0,inches_0_01,0,38.3,36.8,36.8,36.7,38.3,35.2,45.00,45.00
2024-11-09 09:00:00,1731132000,3.666666666666666666666666667,3.666666666666666666666666667,3.5,87.0,35.1,0.44,NNE,0.40,2.22,ESE,38.6,779.48,0.00,0.00,14.61,44.0,4.40,351,15,35.1,34.8,540,0,inches_0_01,0,38.6,37.1,37.1,36.8,38.6,34.4,22.50,112.50
2024-11-09 09:15:00,1731132900,3.722222222222222222222222222,3.777777777777777777777777778,3.611111111111111111111111111,87.0,35.2,0.44,ESE,0.40,2.67,ESE,38.7,779.40,0.00,0.00,14.67,44.0,4.50,348,15,35.3,35.0,555,0,inches_0_01,0,38.7,37.2,37.3,37.0,38.8,33.9,112.50,112.50
2024-11-09 09:30:00,1731133800,3.833333333333333333333333333,3.833333333333333333333333333,3.722222222222222222222222222,87.0,35.4,0.89,SSE,0.80,3.56,SE,38.5,779.14,0.00,0.00,14.72,44.0,4.60,351,15,35.4,35.2,570,0,inches_0_01,0,38.9,37.4,37.4,37.2,38.5,33.0,157.50,135.00
2024-11-09 09:45:00,1731134700,3.888888888888888888888888889,3.944444444444444444444444444,3.833333333333333333333333333,87.0,35.5,0.89,SSE,0.80,2.67,SSE,38.6,779.12,0.00,0.00,14.67,44.0,4.50,352,15,35.6,35.4,585,0,inches_0_01,0,39.0,37.5,37.6,37.4,38.7,34.4,157.50,157.50
2024-11-09 10:00:00,1731135600,4.055555555555555555555555556,4.055555555555555555555555556,3.944444444444444444444444444,87.0,35.8,0.89,NNW,0.80,3.11,SE,38.9,779.25,0.00,0.00,14.67,44.0,4.50,350,15,35.8,35.6,600,0,inches_0_01,0,39.3,37.8,37.8,37.6,38.9,34.0,337.50,135.00
2024-11-09 10:15:00,1731136500,4.222222222222222222222222222,4.222222222222222222222222222,4.055555555555555555555555556,87.0,36.0,0.89,NNW,0.80,1.78,N,39.3,779.17,0.00,0.00,14.72,44.0,4.60,348,15,36.0,35.8,615,0,inches_0_01,0,39.6,38.1,38.1,37.8,39.3,36.5,337.50,360.00
2024-11-09 10:30:00,1731137400,4.333333333333333333333333333,4.333333333333333333333333333,4.166666666666666666666666667,87.0,36.2,1.33,SE,1.20,4.00,SSE,38.1,779.07,0.00,0.00,14.83,44.0,4.80,350,15,36.2,35.9,630,0,inches_0_01,0,39.8,38.3,38.3,38.0,38.1,33.4,135.00,157.50
2024-11-09 10:45:00,1731138300,4.444444444444444444444444444,4.444444444444444444444444444,4.333333333333333333333333333,87.0,36.4,0.89,SE,0.80,3.56,SE,39.7,778.99,0.00,0.00,14.78,44.0,4.70,351,15,36.4,36.2,645,0,inches_0_01,0,40.0,38.5,38.5,38.3,39.7,34.3,135.00,135.00
2024-11-09 11:00:00,1731139200,4.611111111111111111111111111,4.611111111111111111111111111,4.444444444444444444444444444,86.0,36.4,1.33,SE,1.20,3.56,SSE,38.3,778.87,0.00,0.00,14.78,44.0,4.70,349,15,36.4,36.1,660,0,inches_0_01,0,40.3,38.6,38.6,38.3,38.3,34.5,135.00,157.50
2024-11-09 11:15:00,1731140100,4.777777777777777777777777778,4.833333333333333333333333333,4.611111111111111111111111111,86.0,36.7,0.89,ESE,0.80,2.67,E,,778.84,0.00,0.00,14.94,44.0,4.90,349,15,36.8,36.4,675,0,inches_0_01,0,40.6,38.9,39.0,38.6,,,112.50,90.00
2024-11-09 11:30:00,1731141000,5.0,5.0,4.777777777777777777777777778,85.0,36.8,0.89,SE,0.80,3.56,ESE,,778.79,0.00,0.00,15.00,44.0,5.00,348,15,36.8,36.4,690,0,inches_0_01,0,41.0,39.2,39.2,38.8,,,135.00,112.50
2024-11-09 11:45:00,1731141900,5.166666666666666666666666667,5.166666666666666666666666667,5.0,85.0,37.1,0.89,N,0.80,4.89,SE,,778.59,0.00,0.00,15.00,44.0,5.00,351,15,37.1,36.8,705,0,inches_0_01,0,41.3,39.5,39.5,39.2,,,360.00,135.00
2024-11-09 12:00:00,1731142800,5.333333333333333333333333333,5.333333333333333333333333333,5.166666666666666666666666667,84.0,37.1,1.78,SSE,1.60,4.89,SSE,,778.43,0.00,0.00,15.06,44.0,5.10,350,15,37.1,36.8,720,0,inches_0_01,0,41.6,39.6,39.6,39.4,,,157.50,157.50
2024-11-09 12:15:00,1731143700,5.444444444444444444444444444,5.444444444444444444444444444,5.277777777777777777777777778,84.0,37.3,1.33,SSE,1.20,4.00,SE,,778.28,0.00,0.00,15.17,44.0,5.30,350,15,37.3,37.0,735,0,inches_0_01,0,41.8,39.8,39.8,39.5,,,157.50,135.00
2024-11-09 12:30:00,1731144600,5.722222222222222222222222222,5.722222222222222222222222222,5.444444444444444444444444444,84.0,37.8,0.89,SE,0.80,4.44,SSE,,778.36,0.00,0.00,15.28,44.0,5.50,348,15,37.8,37.3,750,0,inches_0_01,0,42.3,40.3,40.3,39.8,,,135.00,157.50
2024-11-09 12:45:00,1731145500,5.944444444444444444444444444,5.944444444444444444444444444,5.666666666666666666666666667,83.0,37.9,0.89,SE,0.80,3.56,SSE,,778.26,0.00,0.00,15.28,44.0,5.50,349,15,37.9,37.4,765,0,inches_0_01,0,42.7,40.6,40.6,40.1,,,135.00,157.50
2024-11-09 13:00:00,1731146400,6.333333333333333333333333333,6.333333333333333333333333333,5.888888888888888888888888889,82.0,38.3,1.33,SSE,1.20,3.56,SSE,,777.90,0.00,0.00,15.44,44.0,5.80,350,15,38.3,37.5,780,0,inches_0_01,0,43.4,41.1,41.1,40.4,,,157.50,157.50
2024-11-09 13:15:00,1731147300,6.611111111111111111111111111,6.611111111111111111111111111,6.333333333333333333333333333,81.0,38.4,1.78,SSE,1.60,4.44,S,,777.65,0.00,0.00,15.56,44.0,5.90,349,15,38.4,37.9,795,0,inches_0_01,0,43.9,41.5,41.5,41.0,,,157.50,180.00
2024-11-09 13:30:00,1731148200,6.777777777777777777777777778,6.777777777777777777777777778,6.555555555555555555555555556,81.0,38.7,1.78,SSE,1.60,4.44,ESE,,777.39,0.00,0.00,15.67,44.0,6.10,348,15,38.7,38.3,810,0,inches_0_01,0,44.2,41.7,41.7,41.4,,,157.50,112.50
2024-11-09 13:45:00,1731149100,6.888888888888888888888888889,6.944444444444444444444444444,6.722222222222222222222222222,80.0,38.6,1.33,SSE,1.20,4.44,SSE,,777.19,0.00,0.00,15.72,44.0,6.20,351,15,38.7,38.3,825,0,inches_0_01,0,44.4,41.8,41.9,41.5,,,157.50,157.50
2024-11-09 14:00:00,1731150000,6.944444444444444444444444444,6.944444444444444444444444444,6.833333333333333333333333333,81.0,39.0,1.78,SSE,1.60,6.22,SSE,,777.04,0.00,0.00,15.83,44.0,6.40,350,15,39.0,38.8,840,0,inches_0_01,0,44.5,42.0,42.0,41.8,,,157.50,157.50
2024-11-09 14:15:00,1731150900,7.055555555555555555555555556,7.055555555555555555555555556,6.944444444444444444444444444,80.0,38.9,2.22,SSE,2.00,4.89,SSE,,776.83,0.00,0.00,15.89,44.0,6.50,349,15,38.9,38.7,855,0,inches_0_01,0,44.7,42.1,42.1,41.9,,,157.50,157.50
2024-11-09 14:30:00,1731151800,7.111111111111111111111111111,7.166666666666666666666666667,7.055555555555555555555555556,80.0,39.0,0.89,SSE,0.80,2.67,ESE,,776.99,0.00,0.00,15.89,44.0,6.50,347,15,39.1,38.9,870,0,inches_0_01,0,44.8,42.2,42.3,42.1,,,157.50,112.50
2024-11-09 14:45:00,1731152700,7.166666666666666666666666667,7.222222222222222222222222222,7.111111111111111111111111111,80.0,39.1,0.44,NE,0.40,1.78,ESE,,777.11,0.00,0.00,16.00,44.0,6.70,346,15,39.2,39.0,885,0,inches_0_01,0,44.9,42.3,42.4,42.2,,,45.00,112.50
2024-11-09 15:00:00,1731153600,7.222222222222222222222222222,7.222222222222222222222222222,7.166666666666666666666666667,80.0,39.2,0.89,ESE,0.80,3.11,ESE,,777.06,0.00,0.00,16.06,44.0,6.70,349,15,39.2,39.1,900,0,inches_0_01,0,45.0,42.4,42.4,42.3,,,112.50,112.50
2024-11-09 15:15:00,1731154500,7.444444444444444444444444444,7.444444444444444444444444444,7.222222222222222222222222222,79.0,39.2,0.44,NNW,0.40,2.67,ESE,,777.11,0.00,0.00,16.00,44.0,6.70,352,15,39.2,38.9,915,0,inches_0_01,0,45.4,42.6,42.6,42.2,,,337.50,112.50
2024-11-09 15:30:00,1731155400,7.666666666666666666666666667,7.722222222222222222222222222,7.444444444444444444444444444,78.0,39.3,0.89,N,0.80,4.00,NNW,,777.14,0.00,0.00,16.11,44.0,6.80,349,15,39.4,38.9,930,0,inches_0_01,0,45.8,42.9,43.0,42.5,,,360.00,337.50
2024-11-09 15:45:00,1731156300,7.777777777777777777777777778,7.777777777777777777777777778,7.666666666666666666666666667,78.0,39.5,0.89,N,0.80,3.11,ESE,,777.11,0.00,0.00,16.22,44.0,7.00,349,15,39.5,39.3,945,0,inches_0_01,0,46.0,43.1,43.1,42.9,,,360.00,112.50
2024-11-09 16:00:00,1731157200,7.777777777777777777777777778,7.833333333333333333333333333,7.722222222222222222222222222,78.0,39.5,0.89,N,0.80,3.56,NNW,,777.14,0.00,0.00,16.17,44.0,6.90,350,15,39.6,39.4,960,0,inches_0_01,0,46.0,43.1,43.1,43.0,,,360.00,337.50
2024-11-09 16:15:00,1731158100,7.833333333333333333333333333,7.833333333333333333333333333,7.777777777777777777777777778,78.0,39.6,0.89,NNW,0.80,3.56,N,,777.32,0.00,0.00,16.22,44.0,7.00,351,15,39.6,39.5,975,0,inches_0_01,0,46.1,43.1,43.1,43.1,,,337.50,360.00
2024-11-09 16:30:00,1731159000,7.666666666666666666666666667,7.777777777777777777777777778,7.666666666666666666666666667,79.0,39.6,0.89,NNW,0.80,2.67,NNW,,777.32,0.00,0.00,16.39,44.0,7.30,350,15,39.8,39.6,990,0,inches_0_01,0,45.8,43.0,43.2,43.0,,,337.50,337.50
2024-11-09 16:45:00,1731159900,7.444444444444444444444444444,7.722222222222222222222222222,7.444444444444444444444444444,79.0,39.2,0.89,NNW,0.80,3.56,NNW,,777.47,0.00,0.00,16.33,45.0,7.80,350,15,39.7,39.2,1005,0,inches_0_01,0,45.4,42.6,43.1,42.6,,,337.50,337.50
2024-11-09 17:00:00,1731160800,7.222222222222222222222222222,7.444444444444444444444444444,7.166666666666666666666666667,80.0,39.2,1.33,NNW,1.20,5.78,SSE,,777.47,0.00,0.00,16.44,44.0,7.40,348,15,39.6,39.1,1020,0,inches_0_01,0,45.0,42.4,42.7,42.3,,,337.50,157.50
2024-11-09 17:15:00,1731161700,7.0,7.222222222222222222222222222,7.0,80.0,38.8,1.33,NNW,1.20,4.89,NNW,,777.52,0.00,0.00,16.50,44.0,7.50,350,15,39.2,38.8,1035,0,inches_0_01,0,44.6,42.0,42.4,42.0,,,337.50,337.50
2024-11-09 17:30:00,1731162600,6.944444444444444444444444444,7.055555555555555555555555556,6.944444444444444444444444444,81.0,39.0,0.89,NNW,0.80,4.00,ESE,,777.60,0.00,0.00,16.44,45.0,8.00,350,15,39.2,39.0,1050,0,inches_0_01,0,44.5,42.0,42.2,42.0,,,337.50,112.50
2024-11-09 17:45:00,1731163500,6.888888888888888888888888889,6.944444444444444444444444444,6.888888888888888888888888889,81.0,38.9,0.89,N,0.80,3.11,ESE,,777.62,0.00,0.00,16.50,44.0,7.50,349,15,39.0,38.9,1065,0,inches_0_01,0,44.4,41.9,42.0,41.9,,,360.00,112.50
2024-11-09 18:00:00,1731164400,6.833333333333333333333333333,6.944444444444444444444444444,6.833333333333333333333333333,81.0,38.8,1.33,NW,1.20,4.00,NW,,777.70,0.00,0.00,16.56,44.0,7.60,348,15,39.0,38.8,1080,0,inches_0_01,0,44.3,41.8,42.0,41.8,,,315.00,315.00
2024-11-09 18:15:00,1731165300,6.888888888888888888888888889,6.944444444444444444444444444,6.833333333333333333333333333,81.0,38.9,0.44,NE,0.40,2.22,NNE,,777.67,0.00,0.00,16.50,45.0,8.00,348,15,39.0,38.8,1095,0,inches_0_01,0,44.4,41.9,42.0,41.8,,,45.00,22.50
2024-11-09 18:30:00,1731166200,6.944444444444444444444444444,6.944444444444444444444444444,6.833333333333333333333333333,81.0,39.0,0.89,NNW,0.80,2.67,NNW,,777.82,0.00,0.00,16.61,44.0,7.60,350,15,39.0,38.8,1110,0,inches_0_01,0,44.5,42.0,42.0,41.8,,,337.50,337.50
2024-11-09 18:45:00,1731167100,6.833333333333333333333333333,6.944444444444444444444444444,6.833333333333333333333333333,82.0,39.1,0.89,NNW,0.80,4.00,NW,,777.82,0.00,0.00,16.67,44.0,7.70,350,15,39.3,39.1,1125,0,inches_0_01,0,44.3,42.0,42.2,42.0,,,337.50,315.00
2024-11-09 19:00:00,1731168000,6.833333333333333333333333333,6.888888888888888888888888889,6.777777777777777777777777778,82.0,39.1,0.89,N,0.80,3.56,NNW,,777.95,0.00,0.00,16.61,45.0,8.20,351,15,39.2,39.0,1140,0,inches_0_01,0,44.3,42.0,42.1,41.9,,,360.00,337.50
2024-11-09 19:15:00,1731168900,6.833333333333333333333333333,6.833333333333333333333333333,6.777777777777777777777777778,82.0,39.1,1.33,NNW,1.20,4.00,NNW,,777.95,0.00,0.00,16.61,44.0,7.60,351,15,39.1,39.0,1155,0,inches_0_01,0,44.3,42.0,42.0,41.9,,,337.50,337.50
2024-11-09 19:30:00,1731169800,6.777777777777777777777777778,6.833333333333333333333333333,6.777777777777777777777777778,82.0,39.0,1.33,NNW,1.20,4.44,NW,,778.13,0.00,0.00,16.67,44.0,7.70,352,15,39.1,39.0,1170,0,inches_0_01,0,44.2,41.9,42.0,41.9,,,337.50,315.00
2024-11-09 19:45:00,1731170700,6.777777777777777777777777778,6.833333333333333333333333333,6.777777777777777777777777778,82.0,39.0,0.89,NNW,0.80,3.11,NW,,778.18,0.00,0.00,16.61,45.0,8.20,350,15,39.1,39.0,1185,0,inches_0_01,0,44.2,41.9,42.0,41.9,,,337.50,315.00
2024-11-09 20:00:00,1731171600,6.666666666666666666666666667,6.833333333333333333333333333,6.666666666666666666666666667,82.0,38.8,0.89,N,0.80,3.56,NNW,,778.31,0.00,0.00,16.67,44.0,7.70,349,15,39.1,38.8,1200,0,inches_0_01,0,44.0,41.7,42.0,41.7,,,360.00,337.50
2024-11-09 20:15:00,1731172500,6.666666666666666666666666667,6.722222222222222222222222222,6.611111111111111111111111111,82.0,38.8,0.89,NNW,0.80,2.67,NW,,778.23,0.00,0.00,16.72,44.0,7.80,350,15,38.9,38.7,1215,0,inches_0_01,0,44.0,41.7,41.8,41.6,,,337.50,315.00
2024-11-09 20:30:00,1731173400,6.666666666666666666666666667,6.722222222222222222222222222,6.666666666666666666666666667,82.0,38.8,0.44,NW,0.40,2.22,NW,,778.31,0.00,0.00,16.61,45.0,8.20,349,15,38.9,38.8,1230,0,inches_0_01,0,44.0,41.7,41.8,41.7,,,315.00,315.00
2024-11-09 20:45:00,1731174300,6.611111111111111111111111111,6.666666666666666666666666667,6.555555555555555555555555556,82.0,38.7,0.89,NNW,0.80,3.56,NW,,778.28,0.00,0.00,16.72,44.0,7.80,348,15,38.8,38.6,1245,0,inches_0_01,0,43.9,41.6,41.7,41.5,,,337.50,315.00
2024-11-09 21:00:00,1731175200,6.555555555555555555555555556,6.611111111111111111111111111,6.5,83.0,39.0,0.89,N,0.80,2.22,NW,,778.43,0.00,0.00,16.78,44.0,7.90,348,15,39.1,38.9,1260,0,inches_0_01,0,43.8,41.6,41.7,41.5,,,360.00,315.00
2024-11-09 21:15:00,1731176100,6.444444444444444444444444444,6.555555555555555555555555556,6.444444444444444444444444444,83.0,38.8,0.89,NW,0.80,4.00,NNE,,778.41,0.00,0.00,16.67,45.0,8.30,351,15,39.0,38.8,1275,0,inches_0_01,0,43.6,41.4,41.6,41.4,,,315.00,22.50
2024-11-09 21:30:00,1731177000,6.388888888888888888888888889,6.444444444444444444444444444,6.333333333333333333333333333,84.0,39.0,0.44,N,0.40,1.78,NNW,,778.28,0.00,0.00,16.72,45.0,8.40,351,15,39.1,38.9,1290,0,inches_0_01,0,43.5,41.5,41.5,41.4,,,360.00,337.50
2024-11-09 21:45:00,1731177900,6.333333333333333333333333333,6.388888888888888888888888889,6.333333333333333333333333333,84.0,38.9,0.89,N,0.80,3.11,SE,,778.26,0.00,0.00,16.78,45.0,8.50,351,15,39.0,38.9,1305,0,inches_0_01,0,43.4,41.4,41.5,41.4,,,360.00,135.00
2024-11-09 22:00:00,1731178800,6.388888888888888888888888889,6.444444444444444444444444444,6.333333333333333333333333333,85.0,39.3,0.89,NNW,0.80,4.00,NW,,778.26,0.00,0.00,16.67,45.0,8.30,351,15,39.4,39.2,1320,0,inches_0_01,0,43.5,41.6,41.7,41.5,,,337.50,315.00
2024-11-09 22:15:00,1731179700,6.388888888888888888888888889,6.444444444444444444444444444,6.388888888888888888888888889,84.0,39.0,0.89,NNW,0.80,3.56,NNW,,778.23,0.00,0.00,16.72,45.0,8.40,348,15,39.1,39.0,1335,0,inches_0_01,0,43.5,41.5,41.5,41.5,,,337.50,337.50
2024-11-09 22:30:00,1731180600,6.388888888888888888888888889,6.444444444444444444444444444,6.333333333333333333333333333,85.0,39.3,0.89,NNW,0.80,3.11,E,,778.26,0.00,0.00,16.72,45.0,8.40,350,15,39.4,39.2,1350,0,inches_0_01,0,43.5,41.6,41.7,41.5,,,337.50,90.00
2024-11-09 22:45:00,1731181500,6.333333333333333333333333333,6.388888888888888888888888889,6.333333333333333333333333333,85.0,39.2,0.44,ESE,0.40,2.67,NNW,,778.15,0.00,0.00,16.67,45.0,8.30,351,15,39.3,39.2,1365,0,inches_0_01,0,43.4,41.5,41.6,41.5,,,112.50,337.50
2024-11-09 23:00:00,1731182400,6.388888888888888888888888889,6.444444444444444444444444444,6.333333333333333333333333333,85.0,39.3,0.89,NNW,0.80,2.22,NNE,,778.23,0.00,0.00,16.72,45.0,8.40,351,15,39.4,39.2,1380,0,inches_0_01,0,43.5,41.6,41.7,41.5,,,337.50,22.50
2024-11-09 23:15:00,1731183300,6.444444444444444444444444444,6.444444444444444444444444444,6.388888888888888888888888889,85.0,39.4,0.44,NNW,0.40,1.78,NNW,,778.13,0.00,0.00,16.72,45.0,8.40,351,15,39.4,39.3,1395,0,inches_0_01,0,43.6,41.7,41.7,41.6,,,337.50,337.50
2024-11-09 23:30:00,1731184200,6.5,6.5,6.444444444444444444444444444,85.0,39.5,0.44,ESE,0.40,1.33,NNW,,778.08,0.00,0.00,16.61,45.0,8.20,346,15,39.5,39.4,1410,0,inches_0_01,0,43.7,41.8,41.8,41.7,,,112.50,337.50
2024-11-09 23:45:00,1731185100,6.5,6.555555555555555555555555556,6.5,85.0,39.5,0.44,N,0.40,1.78,SSE,,778.10,0.00,0.00,16.72,45.0,8.40,351,15,39.6,39.5,1425,0,inches_0_01,0,43.7,41.8,41.9,41.8,,,360.00,157.50
2024-11-10 00:00:00,1731186000,6.555555555555555555555555556,6.555555555555555555555555556,6.5,85.0,39.6,0.44,NNW,0.40,1.78,NW,,778.18,0.00,0.00,16.72,45.0,8.40,351,15,39.6,39.5,1440,0,inches_0_01,0,43.8,41.9,41.9,41.8,,,337.50,315.00
2024-11-10 00:15:00,1731186900,6.555555555555555555555555556,6.611111111111111111111111111,6.5,86.0,39.9,0.89,NNW,0.80,2.22,NNW,,778.13,0.00,0.00,16.61,45.0,8.20,350,15,40.0,39.8,15,0,inches_0_01,0,43.8,42.0,42.1,41.9,,,337.50,337.50
2024-11-10 00:30:00,1731187800,6.555555555555555555555555556,6.611111111111111111111111111,6.555555555555555555555555556,86.0,39.9,0.44,NNW,0.40,2.67,NNW,,778.18,0.00,0.00,16.67,45.0,8.30,351,15,40.0,39.9,30,0,inches_0_01,0,43.8,42.0,42.1,42.0,,,337.50,337.50
2024-11-10 00:45:00,1731188700,6.5,6.611111111111111111111111111,6.5,87.0,40.1,0.44,NNW,0.40,1.78,NNW,,778.10,0.00,0.00,16.72,45.0,8.40,351,15,40.3,40.1,45,0,inches_0_01,0,43.7,42.0,42.2,42.0,,,337.50,337.50
2024-11-10 01:00:00,1731189600,6.444444444444444444444444444,6.5,6.444444444444444444444444444,87.0,40.0,0.44,NNW,0.40,2.22,NW,,778.13,0.00,0.00,16.67,45.0,8.30,350,15,40.1,40.0,60,0,inches_0_01,0,43.6,41.9,42.0,41.9,,,337.50,315.00
2024-11-10 01:15:00,1731190500,6.388888888888888888888888889,6.5,6.333333333333333333333333333,88.0,40.2,0.44,NNW,0.40,1.78,NW,,778.21,0.00,0.00,16.72,45.0,8.40,350,15,40.4,40.1,75,0,inches_0_01,0,43.5,42.0,42.1,41.9,,,337.50,315.00
2024-11-10 01:30:00,1731191400,6.388888888888888888888888889,6.444444444444444444444444444,6.333333333333333333333333333,88.0,40.2,0.44,N,0.40,2.67,NE,,778.21,0.00,0.00,16.72,45.0,8.40,350,15,40.3,40.1,90,0,inches_0_01,0,43.5,42.0,42.0,41.9,,,360.00,45.00
2024-11-10 01:45:00,1731192300,6.388888888888888888888888889,6.388888888888888888888888889,6.333333333333333333333333333,88.0,40.2,0.44,NW,0.40,2.22,NNW,,778.21,0.00,0.00,16.67,46.0,8.90,350,15,40.2,40.1,105,0,inches_0_01,0,43.5,42.0,42.0,41.9,,,315.00,337.50
2024-11-10 02:00:00,1731193200,6.388888888888888888888888889,6.444444444444444444444444444,6.333333333333333333333333333,88.0,40.2,0.44,NW,0.40,1.78,SSE,,778.23,0.00,0.00,16.67,46.0,8.90,351,15,40.3,40.1,120,0,inches_0_01,0,43.5,42.0,42.0,41.9,,,315.00,157.50
2024-11-10 02:15:00,1731194100,6.333333333333333333333333333,6.388888888888888888888888889,6.333333333333333333333333333,87.0,39.8,0.44,NNW,0.40,2.22,WNW,,778.23,0.00,0.00,16.72,46.0,9.00,351,15,39.9,39.8,135,0,inches_0_01,0,43.4,41.7,41.8,41.7,,,337.50,292.50
2024-11-10 02:30:00,1731195000,6.444444444444444444444444444,6.444444444444444444444444444,6.333333333333333333333333333,87.0,40.0,0.44,NNW,0.40,1.33,NNW,,778.79,0.00,0.00,16.67,46.0,8.90,348,15,40.0,39.8,150,0,inches_0_01,0,43.6,41.9,41.9,41.7,,,337.50,337.50
2024-11-10 02:45:00,1731195900,6.388888888888888888888888889,6.444444444444444444444444444,6.388888888888888888888888889,87.0,39.9,0.44,NNW,0.40,1.78,NW,,778.43,0.00,0.00,16.72,46.0,9.00,349,15,40.0,39.9,165,0,inches_0_01,0,43.5,41.8,41.9,41.8,,,337.50,315.00
2024-11-10 03:00:00,1731196800,6.222222222222222222222222222,6.444444444444444444444444444,6.166666666666666666666666667,86.0,39.3,0.89,NE,0.80,3.56,W,,778.43,0.00,0.00,16.72,46.0,9.00,348,15,39.7,39.2,180,0,inches_0_01,0,43.2,41.4,41.8,41.3,,,45.00,270.00
2024-11-10 03:15:00,1731197700,6.166666666666666666666666667,6.222222222222222222222222222,6.166666666666666666666666667,86.0,39.2,0.44,NW,0.40,1.33,NW,,778.41,0.00,0.00,16.67,46.0,8.90,349,15,39.3,39.2,195,0,inches_0_01,0,43.1,41.3,41.4,41.3,,,315.00,315.00
2024-11-10 03:30:00,1731198600,6.277777777777777777777777778,6.277777777777777777777777778,6.166666666666666666666666667,85.0,39.1,0.44,NW,0.40,1.78,NNW,,778.48,0.00,0.00,16.72,46.0,9.00,350,15,39.1,38.9,210,0,inches_0_01,0,43.3,41.4,41.4,41.2,,,315.00,337.50
2024-11-10 03:45:00,1731199500,6.333333333333333333333333333,6.333333333333333333333333333,6.222222222222222222222222222,81.0,37.9,0.89,N,0.80,1.78,SSE,,778.46,0.00,0.00,16.67,46.0,8.90,349,15,37.9,37.8,225,0,inches_0_01,0,43.4,41.0,41.0,40.8,,,360.00,157.50
2024-11-10 04:00:00,1731200400,6.444444444444444444444444444,6.444444444444444444444444444,6.333333333333333333333333333,81.0,38.1,0.44,NW,0.40,1.78,NW,,778.51,0.00,0.00,16.61,46.0,8.80,349,15,38.1,37.9,240,0,inches_0_01,0,43.6,41.2,41.2,41.0,,,315.00,315.00
2024-11-10 04:15:00,1731201300,6.444444444444444444444444444,6.444444444444444444444444444,6.388888888888888888888888889,83.0,38.8,0.44,NW,0.40,1.78,WNW,,778.48,0.00,0.00,16.67,46.0,8.90,351,15,38.8,38.7,255,0,inches_0_01,0,43.6,41.4,41.4,41.3,,,315.00,292.50
2024-11-10 04:30:00,1731202200,6.388888888888888888888888889,6.444444444444444444444444444,6.333333333333333333333333333,80.0,37.7,0.44,NE,0.40,2.22,NW,,778.43,0.00,0.00,16.61,46.0,8.80,352,15,37.8,37.6,270,0,inches_0_01,0,43.5,41.0,41.1,40.9,,,45.00,315.00
2024-11-10 04:45:00,1731203100,6.388888888888888888888888889,6.388888888888888888888888889,6.333333333333333333333333333,77.0,36.8,0.44,NE,0.40,1.33,NW,,778.64,0.00,0.00,16.56,45.0,8.10,351,15,36.8,36.7,285,0,inches_0_01,0,43.5,40.6,40.6,40.5,,,45.00,315.00
